title,score,developer,publisher,rom_name,size,running_total
FIFA 08 Soccer,7.9,EA Canada,EA Sports,FIFA Soccer (USA) (v1.02).iso,1.2 GiB,148.1 GiB
Floating Cloud God Saves the Pilgrims,7.9,Dakko Dakko,Dakko Dakko,Floating Cloud God Saves the Pilgrims (USA) (minis) (PSN).iso,127.8 MiB,148.2 GiB
Halfbrick Echoes,7.9,Halfbrick Studios,Halfbrick Studios,,,
Killzone: Liberation,7.9,Guerrilla,SCEA,"Killzone - Liberation (USA) (En,Fr,De,Es,It,Nl,Pl,Ru).iso",554.7 MiB,148.7 GiB
Legends of War: Patton's Campaign,7.9,Enigma Software Productions,Enigma Software Productions,Legends of War - Patton's Campaign (USA) (PSP) (PSN).iso,767.4 MiB,149.5 GiB
LEGO Pirates of the Caribbean: The Video Game,7.9,Traveller's Tales,Disney Interactive Studios,"LEGO Pirates of the Caribbean - The Video Game (USA) (En,Fr,Es).iso",1.4 GiB,150.9 GiB
Midnight Club: LA Remix,7.9,Rockstar London,Rockstar Games,Midnight Club - L.A. Remix (USA) (v2.02).iso,894.8 MiB,151.7 GiB
MLB 10: The Show,7.9,SCEA,SCEA,MLB 10 - The Show (USA).iso,1.4 GiB,153.1 GiB
Mortal Kombat: Deception,7.9,Midway,Midway,Mortal Kombat - Unchained (USA) (v1.03).iso,1.5 GiB,154.5 GiB
MotorStorm: Arctic Edge,7.9,Bigbig Studios,SCEA,"MotorStorm - Arctic Edge (USA) (En,Fr,De,Es,It,Nl,Pt,Ru).iso",830.5 MiB,155.4 GiB
N+,7.9,Slick Entertainment,Microsoft Game Studios,N+ (USA) (v1.02).iso,105.8 MiB,155.5 GiB
NBA 09 The Inside,7.9,SCEA San Diego Studios,SCEA,NBA 09 - The Inside (USA).iso,1.0 GiB,156.5 GiB
Obscure: The Aftermath,7.9,Hydravision,Ignition Entertainment,"Obscure - The Aftermath (USA) (En,Fr,Es).iso",942.0 MiB,157.4 GiB
PlayStation Portable,7.9,SCEI,SCEA,PlayStation Spot (Japan).iso,40.7 MiB,157.4 GiB
